0.6742788 0.670131 0.8181094 0.90759516 0.18955512 0.00523967 0.6669448 0.42468035 0.35055077 0.5795455 output (0, 3) (0, 1) (0, 4) (2, 4)
0.39579925 0.40494928 0.49194464 0.45617318 0.85298026 0.6823433 0.6869052 0.5130746 0.5839488 0.14304662 output (0, 1) (0, 4) (1, 3) (2, 3)
0.3320132 0.7103323 0.90120035 0.03368461 0.08058473 0.93827593 0.17745434 0.34113112 0.46264517 0.4992335 output (0, 4) (0, 2) (1, 4) (3, 4)
0.2040036 0.6029709 0.7286263 0.38711005 0.6134697 0.24518771 0.15887597 0.79462576 0.76848984 0.9648642 output (0, 3) (0, 2) (1, 2) (1, 4)
0.46915135 0.78143185 0.18492381 0.67833567 0.18860102 0.786375 0.64219874 0.42120165 0.9895567 0.5994538 output (0, 2) (0, 3) (1, 2) (3, 4)
0.5987032 0.9831196 0.08550071 0.33421674 0.13635509 0.9627736 0.46641064 0.6140004 0.70036376 0.27425265 output (0, 3) (0, 2) (1, 3) (3, 4)
0.85325086 0.19959798 0.45945832 0.54829895 0.1301827 0.26310182 0.5253605 0.3258476 0.8002975 0.21924075 output (0, 4) (1, 3) (2, 3) (3, 4)
0.41289356 0.8658221 0.28285563 0.37554744 0.28225768 0.20171109 0.14967708 0.09921549 0.052679412 0.6360446 output (0, 4) (1, 2) (1, 4) (2, 3)
0.55400234 0.41714776 0.44944432 0.64773506 0.6678301 0.86657214 0.83344674 0.26185843 0.85264766 0.2939066 output (0, 1) (0, 3) (1, 2) (3, 4)
0.71976185 0.26606035 0.5150059 0.8320482 0.21722083 0.24876003 0.25095886 0.8347152 0.968282 0.10307605 output (0, 4) (0, 2) (1, 3) (2, 3)
0.9323637 0.039040275 0.19251424 0.23386551 0.6457914 0.35243604 0.1740798 0.52554166 0.923432 0.8597619 output (0, 2) (1, 3) (1, 2) (2, 4)
0.8731972 0.7867603 0.30874684 0.30828264 0.46729526 0.05159227 0.94930524 0.44022647 0.06307785 0.74144006 output (0, 3) (1, 2) (1, 4) (2, 3)
0.16367917 0.4840734 0.493402 0.73752356 0.57876587 0.36935055 0.02784737 0.928824 0.7475167 0.82379824 output (0, 1) (0, 3) (1, 4) (1, 2)
0.35572678 0.103863254 0.741948 0.85353863 0.280462 0.62160057 0.77683747 0.94620186 0.30458477 0.50435305 output (0, 4) (1, 3) (1, 2) (2, 4)
0.52672964 0.7455093 0.2961915 0.75672436 0.2619224 0.44358742 0.33562168 0.28906775 0.34191012 0.82228506 output (0, 4) (1, 4) (1, 2) (2, 3)
0.7185319 0.6796178 0.040603522 0.36052766 0.20175175 0.16612557 0.80254245 0.6910508 0.10509239 0.8641215 output (0, 3) (0, 4) (1, 2) (1, 4)
0.15384582 0.62710124 0.7097013 0.85298216 0.9544775 0.45295596 0.96847814 0.6645895 0.8216964 0.8950323 output (0, 1) (1, 4) (2, 3) (3, 4)
0.035155028 0.2976552 0.637259 0.58426553 0.022106359 0.6867553 0.093743645 0.41684934 0.99004257 0.46981055 output (0, 3) (1, 4) (1, 3) (2, 3)
0.42193297 0.8098931 0.3169395 0.2230351 0.20703995 0.5974289 0.86872214 0.8841613 0.64655066 0.9639813 output (0, 4) (0, 2) (1, 2) (3, 4)
0.6235405 0.1167194 0.59541816 0.033561025 0.9194926 0.92808175 0.10010354 0.1856567 0.9614912 0.8835718 output (0, 1) (0, 4) (1, 3) (2, 4)
0.9020728 0.7094574 0.38414225 0.68250394 0.960128 0.03628075 0.2550445 0.9146662 0.28549817 0.14349155 output (0, 1) (0, 2) (1, 3) (1, 4)
0.35839373 0.50817907 0.79616624 0.28213024 0.40307915 0.53680396 0.25879714 0.18183264 0.68549407 0.42982134 output (0, 2) (0, 3) (1, 4) (2, 4)
0.36516148 0.12376391 0.036565628 0.81126344 0.16982895 0.5496797 0.05179675 0.78803813 0.7408867 0.71757317 output (0, 2) (1, 3) (2, 3) (2, 4)
0.2638224 0.035517126 0.7959409 0.09864871 0.7858472 0.5300053 0.57271963 0.17286806 0.89564866 0.36757216 output (0, 3) (1, 3) (1, 4) (2, 4)
0.6346448 0.2228157 0.73490673 0.12712607 0.20611775 0.15856718 0.661703 0.9848069 0.38222417 0.4797903 output (0, 1) (0, 4) (2, 4) (3, 4)
0.8516766 0.44042215 0.6154934 0.087990224 0.42021492 0.43879175 0.931855 0.60369927 0.05147003 0.5391233 output (0, 3) (0, 1) (1, 2) (2, 4)
0.8987869 0.80737954 0.1436097 0.7853952 0.50389487 0.7468896 0.39507994 0.716789 0.81913567 0.3914083 output (0, 2) (0, 4) (1, 3) (2, 3)
0.5866249 0.8345995 0.62698096 0.64851075 0.99900484 0.21622297 0.031452682 0.4339333 0.17366241 0.15397611 output (0, 1) (1, 2) (1, 3) (3, 4)
0.08415327 0.30685136 0.37325448 0.9913302 0.22159405 0.89262056 0.97743934 0.3138922 0.024547018 0.29502565 output (0, 4) (0, 2) (0, 3) (1, 2)
0.08112516 0.4844369 0.69764405 0.479772 0.108474694 0.8934987 0.7766851 0.7915177 0.14650577 0.25782362 output (0, 4) (0, 2) (1, 3) (1, 4)
0.60182166 0.64229333 0.9814408 0.70788884 0.61526483 0.39043537 0.56594265 0.033642147 0.623249 0.40190715 output (0, 4) (0, 1) (2, 4) (2, 3)
0.9614453 0.19043288 0.8966756 0.8129501 0.4850532 0.7867392 0.24735402 0.96442324 0.02945626 0.5822831 output (0, 1) (1, 2) (2, 3) (3, 4)
0.37725165 0.15770221 0.18721408 0.549402 0.7497366 0.62116873 0.5700401 0.10939755 0.8910408 0.87331307 output (0, 3) (0, 1) (2, 4) (2, 3)
0.043923967 0.96863997 0.4902632 0.28560603 0.23896724 0.685775 0.6709431 0.5083063 0.8132303 0.9513049 output (0, 2) (1, 3) (2, 3) (3, 4)
0.003328884 0.31225905 0.27440795 0.58536476 0.64294267 0.23811892 0.34904566 0.5696797 0.82033235 0.16947567 output (0, 1) (1, 3) (2, 4) (2, 3)
0.10057393 0.3754525 0.5007378 0.5462878 0.054133084 0.8207843 0.5847034 0.93429816 0.01773819 0.6824784 output (0, 4) (0, 1) (1, 3) (2, 4)
0.44713312 0.44443765 0.17287727 0.82062787 0.018092763 0.43720096 0.033343744 0.89682996 0.5193633 0.3128542 output (0, 4) (0, 2) (1, 3) (1, 2)
0.10988681 0.398583 0.30383158 0.0733984 0.638241 0.16863914 0.16367523 0.9483296 0.30038577 0.10870861 output (0, 4) (0, 3) (1, 4) (2, 4)
0.4880995 0.5307841 0.0105265 0.20550409 0.39480025 0.3187299 0.3379173 0.6588596 0.44746125 0.6000408 output (0, 4) (0, 2) (1, 2) (3, 4)
0.66969764 0.061002254 0.09539936 0.7883531 0.42710686 0.38822088 0.46148327 0.5197206 0.5233081 0.4032775 output (0, 4) (1, 3) (2, 4) (3, 4)
0.3877599 0.5660201 0.36594862 0.4347298 0.9153286 0.23292257 0.8001027 0.36059242 0.47466782 0.7869412 output (0, 1) (0, 4) (1, 3) (2, 3)
0.21535975 0.30762908 0.47826684 0.97158056 0.95128477 0.19253609 0.7304242 0.6176939 0.42021403 0.7273263 output (0, 4) (1, 4) (2, 3) (3, 4)
0.0075872955 0.16837174 0.5916125 0.28523982 0.32303163 0.11900551 0.8710467 0.50343066 0.7385366 0.04267973 output (0, 2) (1, 4) (1, 2) (1, 3)
0.12600414 0.6867438 0.44684398 0.7920199 0.6317651 0.028348286 0.9138523 0.8680306 0.32813814 0.7944991 output (0, 4) (1, 4) (1, 3) (1, 2)
0.19184919 0.28301913 0.27259204 0.65100855 0.25851828 0.36036238 0.46394685 0.6048565 0.8117029 0.0968507 output (0, 2) (1, 3) (1, 2) (2, 4)
0.34910157 0.5225608 0.52627105 0.2888545 0.5508058 0.025557542 0.9342687 0.47298887 0.3769807 0.8357266 output (0, 1) (0, 4) (1, 2) (1, 3)
0.87956756 0.39752635 0.04809521 0.17774956 0.8563607 0.5058024 0.5549429 0.19758232 0.36679935 0.49579206 output (0, 2) (0, 3) (1, 4) (3, 4)
0.44894463 0.4613041 0.028733408 0.48945215 0.18640767 0.484981 0.23085979 0.07034544 0.13222094 0.51921964 output (0, 2) (1, 4) (2, 4) (2, 3)
0.35730264 0.1312152 0.110615544 0.7347154 0.14568867 0.74650854 0.9443462 0.48500124 0.8974778 0.49497944 output (0, 2) (0, 4) (1, 2) (3, 4)
0.9553421 0.44882464 0.36924818 0.9428364 0.11005816 0.43022713 0.8376798 0.15358065 0.96008855 0.88029516 output (0, 3) (0, 4) (1, 2) (1, 4)
0.61552054 0.9059909 0.9110812 0.26297432 0.5010979 0.1899863 0.37132406 0.7152754 0.39740434 0.39396244 output (0, 3) (1, 2) (2, 4) (3, 4)
0.54175407 0.9416396 0.55679363 0.77587324 0.46821755 0.27900583 0.24576601 0.50072867 0.13382661 0.058437403 output (0, 1) (1, 3) (2, 3) (2, 4)
0.4103784 0.9963312 0.38292187 0.06722835 0.78670996 0.995217 0.11148285 0.44190896 0.572425 0.5969475 output (0, 2) (0, 4) (1, 3) (3, 4)
0.20510405 0.5269984 0.8961027 0.70147955 0.58678395 0.36284152 0.40370724 0.6728695 0.07596953 0.53618807 output (0, 4) (0, 3) (1, 2) (2, 3)
0.081655435 0.9003497 0.36567208 0.77202946 0.851638 0.16428736 0.68968564 0.8855013 0.99614954 0.47981182 output (0, 1) (1, 3) (2, 4) (3, 4)
0.29086235 0.67902774 0.7396077 0.61292446 0.47357947 0.060967937 0.11091599 0.14112407 0.5163427 0.26305467 output (0, 1) (1, 4) (2, 4) (2, 3)
0.92837495 0.03760246 0.39219517 0.13603912 0.26563206 0.34181872 0.58238816 0.3585262 0.0030729363 0.29375 output (0, 3) (1, 2) (1, 3) (2, 4)
0.6074536 0.363057 0.68228406 0.91049844 0.39106643 0.6086605 0.59741235 0.6951354 0.46730578 0.09367905 output (0, 4) (0, 2) (1, 3) (2, 3)
0.11574762 0.30662757 0.22866262 0.10647796 0.104771875 0.4047448 0.025120163 0.07863043 0.70888096 0.5974675 output (0, 2) (0, 1) (1, 3) (2, 4)
0.027463658 0.6288027 0.65596145 0.58783025 0.7969263 0.34652662 0.3255952 0.77678037 0.35889596 0.12962238 output (0, 3) (1, 2) (1, 3) (2, 4)
0.08031531 0.08111461 0.3242652 0.9692783 0.99970037 0.63477695 0.1407769 0.32211658 0.14136645 0.51421696 output (0, 3) (1, 4) (1, 2) (3, 4)
0.73268765 0.5537472 0.36886054 0.15212637 0.15506883 0.9990673 0.58924717 0.44538197 0.6850714 0.05416583 output (0, 3) (1, 4) (1, 3) (2, 3)
0.0027879204 0.75324637 0.97574234 0.38923603 0.603979 0.85866064 0.32822335 0.7987579 0.6323641 0.5417305 output (0, 3) (1, 4) (2, 3) (2, 4)
0.047921948 0.35572833 0.09478378 0.00073836074 0.75704956 0.7224525 0.8245372 0.03362129 0.761234 0.364096 output (0, 1) (0, 4) (2, 4) (3, 4)
0.49551198 0.077361226 0.18669702 0.9049439 0.7268401 0.18785287 0.25110427 0.816843 0.12062188 0.41210017 output (0, 2) (0, 4) (1, 3) (3, 4)
0.954999 0.45129442 0.33488995 0.90317667 0.5492109 0.8561092 0.8961296 0.44824788 0.51961935 0.5358236 output (0, 3) (1, 2) (2, 4) (3, 4)
0.21276528 0.10551906 0.31201592 0.72762954 0.070839904 0.61865854 0.7637914 0.9285505 0.5812211 0.100749984 output (0, 4) (0, 2) (1, 2) (1, 3)
0.8348253 0.6292286 0.49473682 0.61699957 0.41425228 0.76692986 0.37687135 0.7819381 0.35653147 0.76774395 output (0, 1) (1, 2) (2, 3) (3, 4)
0.6586253 0.39453796 0.041403018 0.3115713 0.6821456 0.04602914 0.2907196 0.77678585 0.7705689 0.046427146 output (0, 2) (0, 3) (1, 3) (2, 4)
0.77423054 0.8896859 0.33952934 0.44225425 0.038782295 0.64399976 0.61859494 0.7976476 0.36016977 0.310528 output (0, 3) (1, 4) (1, 2) (1, 3)
0.9190718 0.20367645 0.9664483 0.2681868 0.14939468 0.9658575 0.23439045 0.9528988 0.46576247 0.64721036 output (0, 1) (1, 4) (2, 3) (3, 4)
0.86079955 0.82188314 0.84656477 0.46775886 0.08139239 0.9024554 0.10087961 0.95760214 0.6758638 0.5707933 output (0, 4) (1, 4) (2, 3) (2, 4)
0.84491146 0.2795032 0.90318143 0.33894053 0.8938948 0.16373968 0.9483706 0.6507779 0.06349166 0.24962817 output (0, 1) (0, 2) (0, 4) (1, 3)
0.25185665 0.22288297 0.10438818 0.5741671 0.52572787 0.09936309 0.5638337 0.48266155 0.71361345 0.23385699 output (0, 2) (0, 1) (2, 4) (3, 4)
0.70997685 0.5633852 0.0041917358 0.8283313 0.5323681 0.2305773 0.9113424 0.860511 0.7029862 0.79292697 output (0, 4) (0, 2) (1, 4) (3, 4)
0.061419126 0.48139068 0.83822685 0.14256775 0.09423608 0.6777717 0.0070195375 0.4321094 0.064459175 0.47215936 output (0, 4) (0, 2) (1, 4) (3, 4)
0.78463227 0.13510914 0.49176273 0.24386558 0.37486237 0.9055182 0.23948291 0.46792623 0.48473364 0.4591895 output (0, 1) (1, 4) (2, 3) (3, 4)
0.14566983 0.8512912 0.24515514 0.9961019 0.45281994 0.07548102 0.05302478 0.46131477 0.6269226 0.46636754 output (0, 1) (0, 3) (2, 4) (2, 3)
0.7815279 0.05029101 0.01434763 0.10581155 0.36676544 0.60912645 0.7015289 0.055475518 0.051231015 0.057360593 output (0, 3) (1, 4) (1, 2) (2, 3)
0.6934353 0.6486425 0.1706052 0.46333218 0.5460584 0.22517993 0.11162888 0.7733863 0.5412352 0.94966626 output (0, 4) (0, 2) (1, 3) (1, 2)
0.9097076 0.52447593 0.16803621 0.7204233 0.47568566 0.12005187 0.4266966 0.91887987 0.16743772 0.749083 output (0, 2) (0, 3) (1, 4) (3, 4)
0.06081368 0.4621973 0.6446947 0.07574898 0.3369956 0.8344603 0.60626096 0.06437667 0.8118786 0.64908606 output (0, 2) (1, 3) (1, 4) (2, 4)
0.56313133 0.7849847 0.21032125 0.050624277 0.3771108 0.3291748 0.8122509 0.86286646 0.1566484 0.032198958 output (0, 3) (0, 2) (1, 4) (1, 2)
0.008309218 0.79366016 0.19034849 0.9212108 0.8688601 0.87773234 0.122008346 0.8619686 0.34365663 0.88361305 output (0, 3) (1, 3) (1, 4) (2, 4)
0.24403661 0.046858724 0.84665257 0.30566406 0.95513976 0.45214742 0.2563969 0.42993945 0.14056535 0.76063854 output (0, 3) (1, 2) (1, 3) (3, 4)
0.95470345 0.9772673 0.055358127 0.26426798 0.584005 0.44392398 0.03177086 0.5022763 0.12038046 0.5053296 output (0, 2) (1, 3) (2, 4) (3, 4)
0.4778729 0.9234554 0.28198296 0.18146718 0.82516176 0.53071 0.6867578 0.6493855 0.3458038 0.7048303 output (0, 4) (0, 3) (1, 4) (2, 3)
0.9362356 0.20003314 0.8848875 0.13435829 0.8913328 0.03188991 0.011421873 0.31272766 0.5779155 0.9251927 output (0, 1) (0, 4) (1, 2) (3, 4)
0.20445503 0.26026416 0.27486655 0.31029692 0.48186228 0.7563278 0.37015852 0.393854 0.45077604 0.86465925 output (0, 1) (1, 3) (2, 4) (2, 3)
0.76241213 0.09569788 0.2289165 0.82098025 0.8888425 0.7024432 0.035910048 0.4567724 0.1677322 0.09396509 output (0, 4) (0, 2) (1, 3) (3, 4)
0.47092438 0.84506756 0.8557465 0.6501847 0.9462345 0.28022906 0.5382139 0.76602054 0.79853433 0.9550211 output (0, 3) (1, 4) (1, 2) (3, 4)
0.09729379 0.97235304 0.7472323 0.4514681 0.4502226 0.044632584 0.9299783 0.9166237 0.28572884 0.06269208 output (0, 1) (1, 3) (1, 2) (2, 4)
0.3649731 0.66991466 0.74670464 0.98339564 0.52432984 0.9948431 0.804419 0.96563274 0.9723762 0.7769328 output (0, 2) (1, 3) (1, 2) (3, 4)
0.024624461 0.23149388 0.6220727 0.963934 0.050579753 0.26527488 0.87801397 0.8964173 0.6620227 0.19864906 output (0, 2) (1, 3) (2, 4) (3, 4)
0.23464248 0.724626 0.9130359 0.19280647 0.9482073 0.83261406 0.8603705 0.65853363 0.6882221 0.47823486 output (0, 4) (1, 4) (2, 3) (3, 4)
0.12156051 0.6767128 0.91473746 0.57375467 0.53606504 0.45735642 0.45102555 0.2765513 0.6142546 0.7320538 output (0, 2) (1, 4) (2, 3) (2, 4)
0.7922147 0.47083393 0.06407926 0.98412144 0.37261906 0.20759617 0.6160953 0.34012616 0.9861693 0.4864229 output (0, 4) (0, 3) (1, 2) (2, 3)
0.9605281 0.39389244 0.26904553 0.31160814 0.21906187 0.077142544 0.060024373 0.5472597 0.72485673 0.74072367 output (0, 4) (1, 2) (1, 3) (1, 4)
0.39622995 0.7003309 0.23387781 0.909297 0.119831674 0.024277385 0.24455024 0.6155097 0.45724928 0.8803038 output (0, 3) (0, 4) (1, 4) (2, 3)
0.5739286 0.85398686 0.39982507 0.82109076 0.80186117 0.6835606 0.035407644 0.96370506 0.49440685 0.17176884 output (0, 1) (0, 2) (1, 3) (2, 4)
0.30207494 0.89075845 0.6236548 0.95540166 0.7566312 0.63231856 0.5493166 0.64874053 0.18540977 0.90942514 output (0, 4) (0, 1) (1, 3) (2, 3)
0.85810477 0.57974744 0.96366835 0.016687239 0.43195072 0.6420938 0.20739903 0.51309687 0.8133733 0.12803176 output (0, 2) (0, 4) (1, 4) (2, 3)
0.70591515 0.8812455 0.083037585 0.5828875 0.89052 0.8993701 0.148456 0.38830593 0.5047681 0.85369086 output (0, 2) (0, 4) (1, 3) (1, 4)
0.81392354 0.91789657 0.6854055 0.4966369 0.84415525 0.107113115 0.4616275 0.04698403 0.81320834 0.66515636 output (0, 4) (1, 4) (1, 2) (2, 3)
0.46738073 0.10995197 0.18553223 0.89030784 0.22851011 0.6426267 0.32620108 0.11118126 0.6755491 0.39632785 output (0, 3) (0, 4) (1, 2) (2, 4)
0.45125598 0.331942 0.9645486 0.5330812 0.27165872 0.57750577 0.9148469 0.88020205 0.89302284 0.61752 output (0, 2) (0, 4) (1, 4) (3, 4)
0.40804777 0.18507065 0.6398943 0.49527577 0.11915952 0.5997527 0.3433317 0.5439084 0.75463057 0.54892576 output (0, 3) (1, 4) (1, 3) (2, 3)
0.03962663 0.2555359 0.76451135 0.341848 0.13156077 0.3186634 0.28016457 0.55563897 0.2649381 0.792241 output (0, 2) (1, 3) (2, 3) (3, 4)
0.69126266 0.7299981 0.18259917 0.3553882 0.70040476 0.7167984 0.30011484 0.64600474 0.60472244 0.45675108 output (0, 2) (1, 3) (2, 4) (3, 4)
0.22369084 0.15130262 0.6495866 0.1967832 0.7884786 0.26543438 0.2383785 0.1958898 0.34714785 0.69613665 output (0, 3) (1, 2) (1, 3) (3, 4)
0.3499808 0.98656446 0.2097257 0.3862613 0.66219413 0.15021491 0.11726557 0.0575389 0.35762328 0.7003349 output (0, 4) (1, 3) (1, 4) (1, 2)
0.048241794 0.62424666 0.20083581 0.21696079 0.20967282 0.45126906 0.4746525 0.23563613 0.06074884 0.9315701 output (0, 2) (0, 4) (1, 2) (1, 3)
0.20874998 0.5121567 0.77652484 0.82633203 0.9041018 0.23447987 0.14108355 0.74870795 0.00045493094 0.33154377 output (0, 3) (0, 4) (1, 2) (1, 3)
0.31705844 0.04878261 0.31462827 0.23893537 0.43287757 0.44319224 0.15735668 0.18446988 0.9981963 0.52399683 output (0, 1) (1, 3) (1, 2) (2, 4)
0.060296055 0.72423476 0.30033344 0.7895884 0.77217716 0.6643546 0.38722524 0.4785854 0.16324715 0.27091584 output (0, 1) (1, 3) (2, 3) (3, 4)
0.5430483 0.3992781 0.3618702 0.76042217 0.6967084 0.8484477 0.17206495 0.67134297 0.12322088 0.33754155 output (0, 1) (1, 3) (1, 2) (3, 4)
0.42532519 0.31319043 0.29482153 0.38139632 0.7756244 0.8515621 0.6374658 0.89267474 0.70722854 0.48656857 output (0, 1) (0, 4) (2, 3) (2, 4)
0.65448606 0.7463615 0.89531505 0.38848856 0.70201886 0.91714305 0.62259454 0.6413965 0.58169925 0.34824237 output (0, 3) (0, 2) (1, 4) (3, 4)
0.4638381 0.9188125 0.505201 0.46047223 0.6111709 0.39921755 0.24010508 0.27723587 0.9093162 0.61946195 output (0, 1) (1, 2) (1, 3) (2, 4)
0.20211168 0.9282922 0.01325734 0.6392813 0.30042833 0.072035685 0.54761547 0.054306023 0.5092018 0.25005695 output (0, 1) (1, 4) (2, 3) (3, 4)
0.46404305 0.32010478 0.15686445 0.78941464 0.97448206 0.77038264 0.88425136 0.81808776 0.9408743 0.3099402 output (0, 4) (0, 1) (2, 3) (2, 4)
0.76944923 0.6407581 0.8601004 0.29029703 0.7448276 0.9284513 0.49234596 0.2628799 0.32426268 0.88866854 output (0, 2) (0, 1) (1, 3) (2, 4)
0.8618665 0.58436817 0.61830896 0.69678456 0.002694021 0.39508802 0.3081353 0.9864074 0.49814522 0.75161237 output (0, 1) (1, 4) (2, 4) (3, 4)
0.21482554 0.9085 0.137118 0.07397421 0.9485784 0.035459872 0.5977392 0.99063385 0.27490017 0.19460249 output (0, 3) (0, 4) (1, 4) (2, 4)
0.56383926 0.8368123 0.869022 0.53917474 0.5686484 0.28254426 0.27865398 0.66944623 0.29846925 0.5915225 output (0, 3) (1, 2) (2, 4) (3, 4)
0.2688559 0.19199805 0.57855827 0.7278324 0.91161287 0.14727302 0.9814514 0.84913296 0.4205721 0.80854136 output (0, 1) (0, 2) (1, 4) (1, 3)
0.9287215 0.43734694 0.42094424 0.05671773 0.42982557 0.24822696 0.8418068 0.23682928 0.08993315 0.03407713 output (0, 3) (1, 2) (1, 4) (2, 3)
0.71746236 0.78700036 0.51597166 0.040154565 0.3954198 0.2177923 0.2819835 0.80934113 0.8432154 0.8444231 output (0, 4) (0, 3) (1, 2) (2, 3)
0.1541394 0.39915523 0.14586975 0.43361935 0.5647151 0.5381316 0.50075895 0.30840167 0.9037245 0.05102323 output (0, 1) (0, 3) (2, 3) (3, 4)
0.49683267 0.6394077 0.9098148 0.7573873 0.9865589 0.019516496 0.76396334 0.025515348 0.969175 0.11122896 output (0, 1) (1, 4) (2, 4) (3, 4)
0.98804677 0.84138334 0.41703492 0.86406034 0.6798026 0.20353611 0.6625571 0.7967342 0.45354456 0.3185682 output (0, 3) (1, 3) (2, 4) (3, 4)
0.42114925 0.82032704 0.41633672 0.26905712 0.9765932 0.8688241 0.8373133 0.87035173 0.3298204 0.90532064 output (0, 4) (0, 3) (0, 1) (2, 3)
0.48142365 0.8040604 0.52811843 0.90349513 0.8275794 0.83474064 0.46473062 0.83868945 0.70172447 0.73321044 output (0, 3) (0, 4) (1, 3) (2, 4)
0.022884522 0.8268435 0.63887674 0.45651355 0.34900966 0.86772555 0.262479 0.12562218 0.4424562 0.61469376 output (0, 2) (1, 4) (1, 3) (2, 4)
0.72233754 0.89282507 0.33944952 0.51351166 0.35768214 0.6416532 0.8989691 0.76025796 0.7205137 0.94078827 output (0, 4) (0, 3) (0, 2) (1, 2)
0.009114579 0.33390284 0.353332 0.62788105 0.9034713 0.695789 0.5112776 0.25754747 0.45268202 0.14209569 output (0, 1) (1, 3) (1, 2) (3, 4)
0.24001132 0.77484494 0.11704779 0.48668817 0.9768653 0.6833099 0.25441253 0.8102905 0.6924053 0.04389646 output (0, 3) (0, 1) (1, 4) (2, 4)
0.9282755 0.59779876 0.097535625 0.20270048 0.8529967 0.34425113 0.80461544 0.06773678 0.09193518 0.98303044 output (0, 2) (1, 3) (1, 4) (2, 3)
0.8508208 0.66125035 0.4665625 0.13219915 0.38504258 0.30707473 0.78727376 0.47769433 0.21377097 0.7990188 output (0, 3) (1, 2) (2, 3) (2, 4)
0.032351337 0.3000032 0.41806033 0.74050534 0.66890764 0.44752127 0.99552226 0.31735298 0.6367441 0.6322792 output (0, 1) (1, 4) (2, 4) (2, 3)
0.61899185 0.7071926 0.50441384 0.32417598 0.32498637 0.40008587 0.9961248 0.63321173 0.67817545 0.32298115 output (0, 3) (0, 4) (1, 4) (1, 2)
0.1687609 0.45966804 0.5134311 0.06920819 0.73420346 0.79181737 0.123772085 0.12838027 0.42905006 0.16587374 output (0, 3) (0, 2) (1, 4) (3, 4)
0.095214516 0.71181345 0.12240029 0.29068553 0.7771765 0.7599874 0.8841316 0.159797 0.0522958 0.8471277 output (0, 4) (0, 1) (0, 2) (2, 3)
0.08342826 0.16175634 0.053987153 0.18131469 0.28956506 0.99748725 0.24696656 0.6438552 0.75995463 0.65633243 output (0, 1) (1, 3) (2, 3) (3, 4)
0.98413736 0.75822103 0.27113533 0.5107133 0.10883201 0.46426776 0.49372646 0.5171783 0.8363121 0.45875376 output (0, 4) (1, 2) (1, 3) (3, 4)
0.78609514 0.6703219 0.6780717 0.5612105 0.74376154 0.7884059 0.50585085 0.63942796 0.18133296 0.57842153 output (0, 2) (0, 1) (1, 3) (3, 4)
0.7331689 0.25485235 0.43931192 0.07920242 0.3109011 0.69757295 0.08642025 0.6659861 0.17217349 0.89804703 output (0, 1) (0, 2) (2, 3) (2, 4)
0.28310177 0.36841622 0.69149363 0.6269946 0.4389936 0.91331065 0.19096966 0.012474056 0.06671323 0.5009558 output (0, 4) (0, 3) (0, 1) (1, 2)
0.829733 0.35445207 0.1952437 0.7401089 0.6072792 0.94177496 0.6079588 0.5731132 0.62193555 0.5941182 output (0, 3) (1, 3) (2, 4) (3, 4)
0.9620271 0.94236815 0.23919879 0.32957086 0.7057035 0.18362272 0.9903785 0.41219208 0.84844494 0.18923087 output (0, 3) (1, 2) (2, 4) (3, 4)
0.77085984 0.4855029 0.47225466 0.63223547 0.33743912 0.5668841 0.35987914 0.38632858 0.3524505 0.5170624 output (0, 1) (1, 2) (2, 4) (3, 4)
0.3495041 0.7294221 0.9616763 0.3117071 0.03854021 0.7396649 0.8149349 0.036220092 0.68198276 0.10359474 output (0, 2) (0, 4) (1, 3) (3, 4)
0.11592935 0.67995846 0.56619257 0.5946679 0.45857596 0.006895455 0.25859445 0.25181717 0.75947523 0.36055425 output (0, 3) (0, 1) (1, 4) (2, 3)
0.7844415 0.24472065 0.9921541 0.495062 0.7625975 0.6200855 0.9361017 0.112473086 0.06506769 0.24767795 output (0, 3) (0, 1) (0, 4) (1, 2)
0.9297104 0.9884031 0.9012438 0.9529729 0.5428257 0.32859072 0.6394417 0.33747515 0.7772966 0.5707627 output (0, 1) (1, 4) (2, 3) (3, 4)
0.095244505 0.11999731 0.5387777 0.58428633 0.43104053 0.4836817 0.66908497 0.9239208 0.41972655 0.21767043 output (0, 4) (1, 2) (1, 3) (2, 4)
0.55749696 0.11886091 0.30899963 0.54880995 0.930782 0.6025674 0.5524852 0.24400747 0.13177289 0.24399947 output (0, 3) (1, 4) (1, 3) (2, 3)
0.24459381 0.14693852 0.6967662 0.52851355 0.41031146 0.036154583 0.07497804 0.7624525 0.19243932 0.82936525 output (0, 2) (1, 2) (1, 4) (3, 4)
